ì˙ïtÇØ,èIíl
2014/6/12,14972.15
2014/6/12,14973.73
2014/6/12,14959.95
2014/6/12,14949.16
2014/6/12,14929.23
2014/6/12,14932.78
2014/6/12,14941.46
2014/6/12,14942.38
2014/6/12,14939.98
2014/6/12,14942.77
2014/6/12,14959.54
2014/6/12,14951.01
2014/6/12,14953.94
2014/6/12,14955.86
2014/6/12,14959.8
2014/6/12,14962.04
2014/6/12,14959.83
2014/6/12,14960.2
2014/6/12,14958.57
2014/6/12,14954.07
2014/6/12,14957.71
2014/6/12,14959.94
2014/6/12,14963.56
2014/6/12,14965.09
2014/6/12,14968.15
2014/6/12,14973.53
2014/6/13,14852.87
2014/6/13,14855.76
2014/6/13,14874.91
2014/6/13,14879.88
2014/6/13,14869.11
2014/6/13,14878.84
2014/6/13,14851.69
2014/6/13,14860.41
2014/6/13,14854.89
2014/6/13,14863.19
2014/6/13,14866.42
2014/6/13,14865.82
2014/6/13,14861.25
2014/6/13,14862.51
2014/6/13,14863.26
2014/6/13,14849.38
2014/6/13,14852.55
2014/6/13,14836.55
2014/6/13,14856.79
2014/6/13,14858.86
2014/6/13,14857.58
2014/6/13,14858.4
2014/6/13,14860.02
2014/6/13,14871.85
2014/6/13,14876.43
2014/6/13,14882.69
2014/6/13,14874.74
2014/6/13,14879.67
2014/6/13,14880.21
2014/6/13,14876.22
2014/6/13,14878
2014/6/13,14907.63
2014/6/13,14901.34
2014/6/13,14901.45
2014/6/13,14891.09
2014/6/13,14904.62
2014/6/13,14914.49
2014/6/13,14920.5
2014/6/13,14954.62
2014/6/13,14996.24
2014/6/13,14986.96
2014/6/13,14996.64
2014/6/13,14999.52
2014/6/13,15011.61
2014/6/13,15017.85
2014/6/13,15016.85
2014/6/13,15015.73
2014/6/13,15002.7
2014/6/13,15006.82
2014/6/13,15019.86
2014/6/13,15057.55
2014/6/13,15042.6
2014/6/13,15075.1
2014/6/13,15099.57
2014/6/13,15108.54
2014/6/13,15106.27
2014/6/13,15089.12
2014/6/13,15096.94
2014/6/13,15099.88
2014/6/13,15100.28
2014/6/13,15099.7
2014/6/13,15097.84
2014/6/16,15027.8
2014/6/16,15028.13
2014/6/16,15031.51
2014/6/16,15049.24
2014/6/16,15034.37
2014/6/16,15039.49
2014/6/16,15040.31
2014/6/16,15026.69
2014/6/16,15006.4
2014/6/16,15013.56
2014/6/16,15020.76
2014/6/16,15030.57
2014/6/16,15030.58
2014/6/16,15027.8
2014/6/16,15015.05
2014/6/16,15023.07
2014/6/16,15022.22
2014/6/16,14997.46
2014/6/16,14999.53
2014/6/16,15003.94
2014/6/16,15001.27
2014/6/16,14995.59
2014/6/16,14985.9
2014/6/16,14998.16
2014/6/16,15003.92
2014/6/16,15012.8
2014/6/16,15009.97
2014/6/16,15010.4
2014/6/16,15021.31
2014/6/16,15013.57
2014/6/16,15003.83
2014/6/16,14992.43
2014/6/16,14985.9
2014/6/16,14984.97
2014/6/16,14948.95
2014/6/16,14940.66
2014/6/16,14936.74
2014/6/16,14939.76
2014/6/16,14941.93
2014/6/16,14942.74
2014/6/16,14945.27
2014/6/16,14937.91
2014/6/16,14942.64
2014/6/16,14942.4
2014/6/16,14939.55
2014/6/16,14914.73
2014/6/16,14903.6
2014/6/16,14906.72
2014/6/16,14868.53
2014/6/16,14885
2014/6/16,14893.57
2014/6/16,14901.08
2014/6/16,14916.99
2014/6/16,14912.11
2014/6/16,14916.6
2014/6/16,14927.33
2014/6/16,14920.92
2014/6/16,14940.18
2014/6/16,14938.67
2014/6/16,14931.98
2014/6/16,14947.47
2014/6/16,14933.29
2014/6/17,14969.04
2014/6/17,14979.94
2014/6/17,15014.68
2014/6/17,15006.66
2014/6/17,15004.63
2014/6/17,14985.28
2014/6/17,14985.05
2014/6/17,14976.63
2014/6/17,14984.93
2014/6/17,14980.87
2014/6/17,14978.63
2014/6/17,14984.38
2014/6/17,14989.9
2014/6/17,14991.43
2014/6/17,14985.43
2014/6/17,14984.53
2014/6/17,14990.65
2014/6/17,15001.18
2014/6/17,14992.73
2014/6/17,14987.47
2014/6/17,15002.27
2014/6/17,15009.45
2014/6/17,15011.12
2014/6/17,15024.85
2014/6/17,15015.89
2014/6/17,15011.61
2014/6/17,15013.17
2014/6/17,15008.59
2014/6/17,15007.13
2014/6/17,15006.98
2014/6/17,15008.42
2014/6/17,14975.81
2014/6/17,14962.9
2014/6/17,14978.42
2014/6/17,14985.52
2014/6/17,14985.94
2014/6/17,14986.96
2014/6/17,14990.76
2014/6/17,14992.65
2014/6/17,14987.78
2014/6/17,14979.08
2014/6/17,14978.18
2014/6/17,14981.4
2014/6/17,14984.45
2014/6/17,14988.54
2014/6/17,14991.79
2014/6/17,14990.29
2014/6/17,14986.21
2014/6/17,14986.69
2014/6/17,14999.83
2014/6/17,14979.78
2014/6/17,14980.63
2014/6/17,14979.98
2014/6/17,14983.9
2014/6/17,14974.32
2014/6/17,14965.47
2014/6/17,14968.82
2014/6/17,14974.69
2014/6/17,14973.16
2014/6/17,14963.48
2014/6/17,14973.24
2014/6/17,14975.97
2014/6/18,15023.97
2014/6/18,15047.46
2014/6/18,15044.88
2014/6/18,15031.67
2014/6/18,15034.09
2014/6/18,15026.1
2014/6/18,15026.84
2014/6/18,15025.91
2014/6/18,15009.26
2014/6/18,15015.56
2014/6/18,15023.05
2014/6/18,15019.17
2014/6/18,15015.94
2014/6/18,15019.83
2014/6/18,15020.42
2014/6/18,15028.66
2014/6/18,15033.04
2014/6/18,15024.81
2014/6/18,15024.58
2014/6/18,15031.05
2014/6/18,15034.99
2014/6/18,15032.18
2014/6/18,15047.85
2014/6/18,15043.44
2014/6/18,15044.24
2014/6/18,15043.25
2014/6/18,15041.79
2014/6/18,15042.55
2014/6/18,15040.71
2014/6/18,15041.05
2014/6/18,15039.05
2014/6/18,15087.67
2014/6/18,15078.46
2014/6/18,15088.65
2014/6/18,15081.15
2014/6/18,15089.42
2014/6/18,15088.51
2014/6/18,15084.48
2014/6/18,15090.78
2014/6/18,15087.09
2014/6/18,15091.09
2014/6/18,15091.19
2014/6/18,15102.64
2014/6/18,15102.52
2014/6/18,15098.88
2014/6/18,15099.41
2014/6/18,15106.97
2014/6/18,15128.33
2014/6/18,15129.33
2014/6/18,15117.16
2014/6/18,15111.87
2014/6/18,15107.02
2014/6/18,15110.17
2014/6/18,15117.87
2014/6/18,15124.95
2014/6/18,15120.53
2014/6/18,15114.18
2014/6/18,15104.12
2014/6/18,15122.73
2014/6/18,15136.33
2014/6/18,15130.93
2014/6/18,15115.8
2014/6/19,15155.55
2014/6/19,15145.83
2014/6/19,15146.72
2014/6/19,15146.54
2014/6/19,15178.09
2014/6/19,15217.24
2014/6/19,15252.49
2014/6/19,15279.5
2014/6/19,15268.38
2014/6/19,15273.44
2014/6/19,15303.75
2014/6/19,15296.74
2014/6/19,15298.81
2014/6/19,15332.04
2014/6/19,15334.42
2014/6/19,15327.4
2014/6/19,15324.64
2014/6/19,15328.22
2014/6/19,15309.91
2014/6/19,15316.57
2014/6/19,15325.51
2014/6/19,15320.11
2014/6/19,15329.47
2014/6/19,15330.36
2014/6/19,15321.18
2014/6/19,15327.58
2014/6/19,15329.38
2014/6/19,15351.83
2014/6/19,15360.17
2014/6/19,15360.81
2014/6/19,15360.23
2014/6/19,15350.08
2014/6/19,15373.27
2014/6/19,15351.29
2014/6/19,15353.38
2014/6/19,15359.55
2014/6/19,15374.73
2014/6/19,15364.18
2014/6/19,15364.3
2014/6/19,15363.72
2014/6/19,15357.07
2014/6/19,15337.78
2014/6/19,15338.72
2014/6/19,15347.81
2014/6/19,15341.43
2014/6/19,15337.15
2014/6/19,15352.08
2014/6/19,15357.64
2014/6/19,15365.93
2014/6/19,15343.41
2014/6/19,15349.02
2014/6/19,15342.09
2014/6/19,15344.02
2014/6/19,15309.58
2014/6/19,15303.59
2014/6/19,15314.19
2014/6/19,15321.16
2014/6/19,15336.32
2014/6/19,15334.83
2014/6/19,15354.05
2014/6/19,15352.41
2014/6/19,15361.16
2014/6/20,15352.32
2014/6/20,15338.57
2014/6/20,15329.29
2014/6/20,15336.78
2014/6/20,15331.53
2014/6/20,15363.84
2014/6/20,15355.18
2014/6/20,15349.55
2014/6/20,15357.56
2014/6/20,15384.11
2014/6/20,15352.28
2014/6/20,15360.69
2014/6/20,15370.64
2014/6/20,15376.47
2014/6/20,15379.31
2014/6/20,15381.15
2014/6/20,15370.34
2014/6/20,15370.68
2014/6/20,15365.54
2014/6/20,15366.35
2014/6/20,15373.1
2014/6/20,15375.99
2014/6/20,15372.09
2014/6/20,15382.95
2014/6/20,15417.3
2014/6/20,15399.54
2014/6/20,15396.19
2014/6/20,15411.9
2014/6/20,15407.68
2014/6/20,15409.45
2014/6/20,15409.6
2014/6/20,15416.85
2014/6/20,15419.71
2014/6/20,15402.01
2014/6/20,15396.77
2014/6/20,15394.53
2014/6/20,15373.65
2014/6/20,15375.65
2014/6/20,15375.4
2014/6/20,15356.76
2014/6/20,15361.3
2014/6/20,15359.56
2014/6/20,15391.47
2014/6/20,15374.42
2014/6/20,15366.46
2014/6/20,15349.31
2014/6/20,15357.25
2014/6/20,15349.22
2014/6/20,15356.02
2014/6/20,15347.11
2014/6/20,15334.5
2014/6/20,15313.54
2014/6/20,15330.44
2014/6/20,15347.96
2014/6/20,15343.64
2014/6/20,15362.88
2014/6/20,15375.19
2014/6/20,15358
2014/6/20,15354.06
2014/6/20,15358.2
2014/6/20,15338.36
2014/6/20,15349.42
2014/6/23,15430.46
2014/6/23,15416.92
2014/6/23,15422.71
2014/6/23,15398.65
2014/6/23,15409.42
2014/6/23,15403.66
2014/6/23,15395.66
2014/6/23,15371.94
2014/6/23,15378.35
2014/6/23,15390.54
2014/6/23,15397.52
2014/6/23,15398.75
2014/6/23,15386.54
2014/6/23,15392.35
2014/6/23,15386.84
2014/6/23,15390.41
2014/6/23,15382.79
2014/6/23,15386.22
2014/6/23,15385.61
2014/6/23,15398.85
2014/6/23,15398.37
2014/6/23,15427.73
2014/6/23,15428.78
2014/6/23,15416.1
2014/6/23,15398.83
2014/6/23,15403.97
2014/6/23,15404.22
2014/6/23,15404.11
2014/6/23,15411.32
2014/6/23,15407.87
2014/6/23,15405.16
2014/6/23,15368.34
2014/6/23,15351.47
2014/6/23,15363.01
2014/6/23,15357.76
2014/6/23,15359.53
2014/6/23,15354.1
2014/6/23,15375.4
2014/6/23,15374.99
2014/6/23,15368.24
2014/6/23,15354.49
2014/6/23,15360.12
2014/6/23,15363.89
2014/6/23,15356.71
2014/6/23,15348.29
2014/6/23,15346.17
2014/6/23,15336.66
2014/6/23,15343
2014/6/23,15358.74
2014/6/23,15360.93
2014/6/23,15354
2014/6/23,15354.67
2014/6/23,15354.3
2014/6/23,15353.2
2014/6/23,15346.11
2014/6/23,15358.71
2014/6/23,15365.77
2014/6/23,15373.75
2014/6/23,15372.46
2014/6/23,15364.81
2014/6/23,15353.27
2014/6/23,15369.28
2014/6/24,15306.09
2014/6/24,15259.85
2014/6/24,15260.42
2014/6/24,15262.68
2014/6/24,15267.49
2014/6/24,15258.94
2014/6/24,15279.77
2014/6/24,15293.42
2014/6/24,15307.25
2014/6/24,15297.51
2014/6/24,15289.34
2014/6/24,15291.41
2014/6/24,15277.71
2014/6/24,15269.42
2014/6/24,15279.32
2014/6/24,15291.41
2014/6/24,15282.33
2014/6/24,15266.48
2014/6/24,15276.54
2014/6/24,15277.36
2014/6/24,15291.01
2014/6/24,15299.09
2014/6/24,15299.6
2014/6/24,15291.9
2014/6/24,15300.18
2014/6/24,15317.26
2014/6/24,15315.35
2014/6/24,15318.6
2014/6/24,15320.97
2014/6/24,15315.07
2014/6/24,15313.21
2014/6/24,15329.72
2014/6/24,15338.86
2014/6/24,15376.03
2014/6/24,15393.32
2014/6/24,15391.75
2014/6/24,15378.85
2014/6/24,15387.66
2014/6/24,15383.77
2014/6/24,15386.07
2014/6/24,15391.56
2014/6/24,15388.68
2014/6/24,15384.67
2014/6/24,15397.27
2014/6/24,15419.75
2014/6/24,15406.85
2014/6/24,15409.99
2014/6/24,15392.94
2014/6/24,15398.35
2014/6/24,15386.44
2014/6/24,15384.51
2014/6/24,15396.31
2014/6/24,15406.89
2014/6/24,15405.2
2014/6/24,15401.07
2014/6/24,15381.2
2014/6/24,15387.4
2014/6/24,15384.15
2014/6/24,15390.16
2014/6/24,15381.73
2014/6/24,15380.96
2014/6/24,15376.24
2014/6/25,15316.95
2014/6/25,15337.88
2014/6/25,15331.97
2014/6/25,15336.19
2014/6/25,15328.68
2014/6/25,15308.6
2014/6/25,15286.99
2014/6/25,15298.01
2014/6/25,15293.94
2014/6/25,15292.32
2014/6/25,15314.63
2014/6/25,15308.22
2014/6/25,15295.49
2014/6/25,15295.83
2014/6/25,15291.95
2014/6/25,15291.3
2014/6/25,15296.44
2014/6/25,15300.93
2014/6/25,15308.16
2014/6/25,15324.09
2014/6/25,15319.58
2014/6/25,15334.98
2014/6/25,15322.45
2014/6/25,15322.09
2014/6/25,15314.63
2014/6/25,15323.35
2014/6/25,15319.87
2014/6/25,15318.71
2014/6/25,15306.59
2014/6/25,15311.98
2014/6/25,15311.29
2014/6/25,15291.45
2014/6/25,15294.74
2014/6/25,15293.58
2014/6/25,15303.52
2014/6/25,15300.08
2014/6/25,15292.71
2014/6/25,15301.53
2014/6/25,15296.58
2014/6/25,15290.05
2014/6/25,15289.98
2014/6/25,15290.04
2014/6/25,15295.91
2014/6/25,15293.1
2014/6/25,15292.82
2014/6/25,15285.98
2014/6/25,15281.14
2014/6/25,15288.41
2014/6/25,15295.68
2014/6/25,15284.93
2014/6/25,15282.25
2014/6/25,15277.3
2014/6/25,15282.35
2014/6/25,15284.22
2014/6/25,15284.76
2014/6/25,15279.42
2014/6/25,15281.18
2014/6/25,15282.01
2014/6/25,15281.32
2014/6/25,15284.42
2014/6/25,15270.26
2014/6/25,15266.61
2014/6/26,15332.77
2014/6/26,15324.5
2014/6/26,15320
2014/6/26,15315.62
2014/6/26,15322.08
2014/6/26,15317.45
2014/6/26,15307.61
2014/6/26,15299.86
2014/6/26,15295.64
2014/6/26,15296.32
2014/6/26,15295.46
2014/6/26,15283.96
2014/6/26,15293.5
2014/6/26,15292.4
2014/6/26,15282.21
2014/6/26,15287.35
2014/6/26,15289.71
2014/6/26,15293.92
2014/6/26,15300.76
2014/6/26,15292.76
2014/6/26,15310.76
2014/6/26,15322.06
2014/6/26,15321.9
2014/6/26,15318.8
2014/6/26,15314.14
2014/6/26,15324.32
2014/6/26,15327.15
2014/6/26,15317.51
2014/6/26,15318.8
2014/6/26,15311.82
2014/6/26,15314.74
2014/6/26,15296.58
2014/6/26,15286.72
2014/6/26,15292.2
2014/6/26,15283.61
2014/6/26,15294.85
2014/6/26,15289.19
2014/6/26,15280.75
2014/6/26,15291.35
2014/6/26,15296.61
2014/6/26,15292.1
2014/6/26,15289.76
2014/6/26,15297.2
2014/6/26,15296.69
2014/6/26,15298.54
2014/6/26,15298.52
2014/6/26,15296.86
2014/6/26,15304.48
2014/6/26,15312.91
2014/6/26,15311.83
2014/6/26,15312.48
2014/6/26,15317.38
2014/6/26,15311.08
2014/6/26,15327.44
2014/6/26,15328.5
2014/6/26,15317.83
2014/6/26,15318.45
2014/6/26,15302.18
2014/6/26,15302.54
2014/6/26,15306.28
2014/6/26,15305.92
2014/6/26,15308.49
2014/6/27,15277.88
2014/6/27,15267.94
2014/6/27,15263.49
2014/6/27,15270.31
2014/6/27,15268.74
2014/6/27,15272.27
2014/6/27,15283.26
2014/6/27,15293.37
2014/6/27,15279.56
2014/6/27,15278.26
2014/6/27,15262.21
2014/6/27,15263.96
2014/6/27,15263.9
2014/6/27,15275.83
2014/6/27,15272.19
2014/6/27,15254.84
2014/6/27,15263.35
2014/6/27,15268.93
2014/6/27,15265.41
2014/6/27,15271.65
2014/6/27,15270.34
2014/6/27,15266.61
2014/6/27,15266.95
2014/6/27,15255.82
2014/6/27,15247.8
2014/6/27,15221.97
2014/6/27,15217.06
2014/6/27,15224.99
2014/6/27,15227.38
2014/6/27,15217.78
2014/6/27,15213.04
2014/6/27,15099.38
2014/6/27,15070.18
2014/6/27,15059.34
2014/6/27,15078.92
2014/6/27,15069.33
2014/6/27,15047.14
2014/6/27,15057.27
2014/6/27,15027.31
2014/6/27,15045.38
2014/6/27,15069.91
2014/6/27,15077.55
2014/6/27,15088.61
2014/6/27,15093.3
2014/6/27,15088.98
2014/6/27,15118.28
2014/6/27,15116.79
2014/6/27,15128.56
2014/6/27,15128.81
2014/6/27,15119.75
2014/6/27,15123.21
2014/6/27,15114.72
2014/6/27,15108.9
2014/6/27,15091.87
2014/6/27,15088
2014/6/27,15049.91
2014/6/27,15052.87
2014/6/27,15072.53
2014/6/27,15087.91
2014/6/27,15088.84
2014/6/27,15089.42
2014/6/27,15095
2014/6/30,15168.45
2014/6/30,15158.99
2014/6/30,15129.15
2014/6/30,15141.84
2014/6/30,15126.16
2014/6/30,15131.39
2014/6/30,15142.06
2014/6/30,15135.97
2014/6/30,15131.55
2014/6/30,15133.14
2014/6/30,15109.47
2014/6/30,15123.32
2014/6/30,15119.22
2014/6/30,15122.77
2014/6/30,15125.91
2014/6/30,15119.26
2014/6/30,15112.25
2014/6/30,15110.32
2014/6/30,15100.84
2014/6/30,15077.68
2014/6/30,15068.81
2014/6/30,15071.27
2014/6/30,15058.24
2014/6/30,15062.12
2014/6/30,15070.52
2014/6/30,15083.84
2014/6/30,15094.97
2014/6/30,15081.21
2014/6/30,15084.53
2014/6/30,15071.58
2014/6/30,15070.08
2014/6/30,15107.27
2014/6/30,15102.13
2014/6/30,15111.5
2014/6/30,15111.11
2014/6/30,15124.8
2014/6/30,15112.81
2014/6/30,15128.4
2014/6/30,15140.82
2014/6/30,15132.26
2014/6/30,15127.9
2014/6/30,15129.77
2014/6/30,15141.04
2014/6/30,15139.04
2014/6/30,15135.59
2014/6/30,15135.06
2014/6/30,15125.69
2014/6/30,15139.31
2014/6/30,15137.5
2014/6/30,15132.92
2014/6/30,15143.86
2014/6/30,15143.28
2014/6/30,15136.72
2014/6/30,15137.62
2014/6/30,15141.83
2014/6/30,15131.65
2014/6/30,15128.23
2014/6/30,15137.95
2014/6/30,15133.49
2014/6/30,15154.71
2014/6/30,15159.84
2014/6/30,15162.1
2014/7/1,15154.76
2014/7/1,15154.87
2014/7/1,15179.35
2014/7/1,15257.5
2014/7/1,15254.58
2014/7/1,15304.07
2014/7/1,15314
2014/7/1,15315.23
2014/7/1,15322.07
2014/7/1,15326.81
2014/7/1,15303.57
2014/7/1,15319.02
2014/7/1,15298.32
2014/7/1,15300.74
2014/7/1,15305.37
2014/7/1,15311.08
2014/7/1,15318.19
2014/7/1,15311.86
2014/7/1,15313.69
2014/7/1,15324.63
2014/7/1,15311.08
2014/7/1,15316.77
2014/7/1,15323.34
2014/7/1,15360.37
2014/7/1,15357.77
2014/7/1,15358.79
2014/7/1,15368.66
2014/7/1,15358.83
2014/7/1,15360.27
2014/7/1,15360.93
2014/7/1,15366.51
2014/7/1,15380.71
2014/7/1,15379.41
2014/7/1,15370.78
2014/7/1,15354.22
2014/7/1,15338.48
2014/7/1,15346.57
2014/7/1,15346.31
2014/7/1,15343.41
2014/7/1,15332.49
2014/7/1,15336.96
2014/7/1,15339.92
2014/7/1,15342.49
2014/7/1,15340.01
2014/7/1,15335.34
2014/7/1,15335.46
2014/7/1,15337.02
2014/7/1,15344.39
2014/7/1,15342.33
2014/7/1,15339.12
2014/7/1,15324.67
2014/7/1,15309.96
2014/7/1,15316.04
2014/7/1,15320.63
2014/7/1,15319.4
2014/7/1,15321.45
2014/7/1,15329.88
2014/7/1,15337.45
2014/7/1,15333.3
2014/7/1,15336.32
2014/7/1,15324.74
2014/7/1,15326.2
2014/7/2,15407.48
2014/7/2,15426.29
2014/7/2,15444.63
2014/7/2,15417.87
2014/7/2,15411.35
2014/7/2,15405.41
2014/7/2,15405.1
2014/7/2,15391.81
2014/7/2,15396.48
2014/7/2,15412.3
2014/7/2,15412.84
2014/7/2,15409.43
2014/7/2,15408.36
2014/7/2,15418.48
2014/7/2,15418.82
2014/7/2,15412.88
2014/7/2,15410.76
2014/7/2,15401.6
2014/7/2,15405.83
2014/7/2,15409.45
2014/7/2,15410.92
2014/7/2,15409.9
2014/7/2,15405.12
2014/7/2,15398.54
2014/7/2,15406.54
2014/7/2,15404.28
2014/7/2,15414.05
2014/7/2,15415.25
2014/7/2,15409.04
2014/7/2,15404.53
2014/7/2,15404.6
2014/7/2,15374.48
2014/7/2,15384.56
2014/7/2,15383.77
2014/7/2,15382.39
2014/7/2,15381.56
2014/7/2,15392.87
2014/7/2,15393.02
2014/7/2,15400.1
2014/7/2,15399.46
2014/7/2,15405.48
2014/7/2,15398.15
2014/7/2,15398.28
2014/7/2,15390.65
2014/7/2,15388.64
2014/7/2,15388.7
2014/7/2,15385.58
2014/7/2,15389.71
2014/7/2,15383.51
2014/7/2,15380.62
2014/7/2,15382.46
2014/7/2,15389.7
2014/7/2,15386.3
2014/7/2,15383.8
2014/7/2,15368.22
2014/7/2,15380.34
2014/7/2,15375.3
2014/7/2,15364.6
2014/7/2,15363.81
2014/7/2,15368.17
2014/7/2,15356.85
2014/7/2,15369.97
2014/7/3,15412.31
2014/7/3,15407.91
2014/7/3,15396.41
2014/7/3,15388.48
2014/7/3,15373.76
2014/7/3,15384.65
2014/7/3,15375.43
2014/7/3,15377.92
2014/7/3,15382.77
2014/7/3,15386.84
2014/7/3,15381.95
2014/7/3,15371.07
2014/7/3,15394.69
2014/7/3,15389.67
2014/7/3,15388.02
2014/7/3,15376.87
2014/7/3,15377.93
2014/7/3,15368.32
2014/7/3,15364.72
2014/7/3,15369.35
2014/7/3,15357.77
2014/7/3,15368.64
2014/7/3,15369.15
2014/7/3,15356.33
2014/7/3,15367.94
2014/7/3,15367.53
2014/7/3,15369.39
2014/7/3,15370.26
2014/7/3,15364.86
2014/7/3,15359.57
2014/7/3,15360.74
2014/7/3,15364.88
2014/7/3,15369.53
2014/7/3,15370.65
2014/7/3,15369.38
2014/7/3,15344.87
2014/7/3,15349.12
2014/7/3,15343.99
2014/7/3,15328.65
2014/7/3,15334.58
2014/7/3,15338.28
2014/7/3,15332.24
2014/7/3,15329.6
2014/7/3,15337.34
2014/7/3,15328.51
2014/7/3,15341.45
2014/7/3,15342.6
2014/7/3,15339.75
2014/7/3,15341.34
2014/7/3,15345.47
2014/7/3,15339.75
2014/7/3,15339.12
2014/7/3,15341.18
2014/7/3,15356.37
2014/7/3,15349.39
2014/7/3,15342.68
2014/7/3,15342.59
2014/7/3,15343.85
2014/7/3,15337.54
2014/7/3,15340.77
2014/7/3,15342.22
2014/7/3,15348.29
2014/7/4,15479.5
2014/7/4,15457.64
2014/7/4,15459.85
2014/7/4,15461.56
2014/7/4,15455.32
2014/7/4,15465.19
2014/7/4,15462.82
2014/7/4,15442.04
2014/7/4,15452.64
2014/7/4,15455.39
2014/7/4,15455.92
2014/7/4,15452.02
2014/7/4,15455.99
2014/7/4,15440.48
2014/7/4,15430.45
2014/7/4,15427.79
2014/7/4,15422.04
2014/7/4,15431.27
2014/7/4,15437.96
2014/7/4,15448.96
2014/7/4,15444.35
2014/7/4,15441.75
2014/7/4,15448.92
2014/7/4,15444.88
2014/7/4,15442.02
2014/7/4,15440.85
2014/7/4,15441.89
2014/7/4,15451.45
2014/7/4,15443.38
2014/7/4,15444.03
2014/7/4,15440.6
2014/7/4,15433.06
2014/7/4,15434.32
2014/7/4,15440.28
2014/7/4,15436.22
2014/7/4,15433.01
2014/7/4,15431.49
2014/7/4,15430.78
2014/7/4,15426.12
2014/7/4,15425.92
2014/7/4,15433.56
2014/7/4,15438.44
2014/7/4,15434.22
2014/7/4,15436.48
2014/7/4,15449.32
2014/7/4,15445.01
2014/7/4,15440.33
2014/7/4,15445.26
2014/7/4,15433.81
2014/7/4,15429.8
2014/7/4,15428.56
2014/7/4,15428.6
2014/7/4,15430.84
2014/7/4,15429.18
2014/7/4,15422.24
2014/7/4,15423.04
2014/7/4,15428.17
2014/7/4,15430.12
2014/7/4,15430.3
2014/7/4,15429.71
2014/7/4,15436.32
2014/7/4,15437.13
2014/7/7,15419.54
2014/7/7,15426.59
2014/7/7,15446.79
2014/7/7,15442.16
2014/7/7,15445.45
2014/7/7,15447.26
2014/7/7,15456.26
2014/7/7,15459.02
2014/7/7,15466.1
2014/7/7,15472.63
2014/7/7,15460.44
2014/7/7,15451.05
2014/7/7,15448.34
2014/7/7,15449.95
2014/7/7,15451.51
2014/7/7,15449.63
2014/7/7,15439.36
2014/7/7,15441.25
2014/7/7,15444.32
2014/7/7,15449.1
2014/7/7,15450.32
2014/7/7,15454.33
2014/7/7,15448.76
2014/7/7,15448.39
2014/7/7,15443.97
2014/7/7,15445.6
2014/7/7,15442.88
2014/7/7,15441.76
2014/7/7,15436.14
2014/7/7,15430.93
2014/7/7,15429.92
2014/7/7,15427.05
2014/7/7,15433.34
2014/7/7,15433.78
2014/7/7,15432.21
2014/7/7,15435.58
2014/7/7,15436.49
2014/7/7,15427.69
2014/7/7,15426.39
2014/7/7,15417.03
2014/7/7,15418.41
2014/7/7,15415.18
2014/7/7,15423.5
2014/7/7,15429.41
2014/7/7,15426.17
2014/7/7,15426.12
2014/7/7,15421.54
2014/7/7,15412.23
2014/7/7,15393.01
2014/7/7,15397.11
2014/7/7,15391.62
2014/7/7,15398.66
2014/7/7,15404.84
2014/7/7,15395.27
2014/7/7,15394.18
2014/7/7,15399.95
2014/7/7,15402.32
2014/7/7,15404.15
2014/7/7,15399.22
2014/7/7,15400.03
2014/7/7,15388.69
2014/7/7,15379.44
2014/7/8,15285.77
2014/7/8,15281.58
2014/7/8,15253.73
2014/7/8,15260.08
2014/7/8,15234.64
2014/7/8,15239.4
2014/7/8,15243.74
2014/7/8,15254.53
2014/7/8,15249.58
2014/7/8,15237.42
2014/7/8,15242.75
2014/7/8,15258.12
2014/7/8,15254.68
2014/7/8,15257.57
2014/7/8,15264.54
2014/7/8,15263.68
2014/7/8,15258.09
2014/7/8,15261.61
2014/7/8,15286.4
2014/7/8,15286.02
2014/7/8,15284.98
2014/7/8,15290.15
2014/7/8,15316.35
2014/7/8,15334.02
2014/7/8,15315.88
2014/7/8,15317.87
2014/7/8,15317.75
2014/7/8,15312.08
2014/7/8,15301.3
2014/7/8,15307.35
2014/7/8,15308.46
2014/7/8,15355.38
2014/7/8,15369.8
2014/7/8,15389.89
2014/7/8,15365.92
2014/7/8,15365.49
2014/7/8,15369.79
2014/7/8,15366.7
2014/7/8,15377.31
2014/7/8,15369.53
2014/7/8,15368.24
2014/7/8,15347.86
2014/7/8,15352.77
2014/7/8,15355.57
2014/7/8,15351.85
2014/7/8,15351.97
2014/7/8,15335.7
2014/7/8,15335.73
2014/7/8,15337.48
2014/7/8,15327.53
2014/7/8,15323.67
2014/7/8,15330.6
2014/7/8,15331.63
2014/7/8,15331.24
2014/7/8,15322.57
2014/7/8,15325.72
2014/7/8,15330.37
2014/7/8,15333.91
2014/7/8,15327.66
2014/7/8,15331.89
2014/7/8,15318.76
2014/7/8,15314.41
2014/7/9,15192.1
2014/7/9,15209.59
2014/7/9,15231.26
2014/7/9,15232.77
2014/7/9,15234.48
2014/7/9,15242.76
2014/7/9,15243.8
2014/7/9,15263.44
2014/7/9,15255.02
2014/7/9,15245.27
2014/7/9,15249
2014/7/9,15247.89
2014/7/9,15248.34
2014/7/9,15248.68
2014/7/9,15250.73
2014/7/9,15251.17
2014/7/9,15274.32
2014/7/9,15281.29
2014/7/9,15280.06
2014/7/9,15283.72
2014/7/9,15280.75
2014/7/9,15266.75
2014/7/9,15273.25
2014/7/9,15272.47
2014/7/9,15264
